Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Transect ID,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Hard Plastic Fragments,Foamed Plastic Fragments,Filmed Plastic Fragments,Food Wrappers,Plastic Beverage Bottles,Other Jugs/Containers,Bottle/Container Caps,Cigar Tips,Cigarettes,Disposable Cigarette Lighters,6-Pack Rings,Bags,Plastic Rope/Net,Buoys & Floats,Fishing Lures & Line,Cups,Plastic Utensils,Straws,Balloons Mylar,Personal Care Products,Plastic Other,Metal,Aluminum/Tin Cans,Aerosol Cans,Metal Fragments,Metal Other,Glass,Glass Beverage Bottles,Jars,Glass Fragments,Glass Other,Rubber,Flip Flops,Rubber Gloves,Tires,Balloons Latex,Rubber Fragments,Rubber Other,Processed Lumber,Cardboard Cartons,Paper and Cardboard,Paper Bags,Lumber/Building Material,Processed Lumber Other,Cloth/Fabric,Clothing & Shoes,Gloves (non-rubber),Towels/Rags,Rope/Net Pieces (non-nylon),Fabric Pieces,Cloth/Fabric Other,Unclassified,Total,Debris Description
Standing-Stock,Clean Virginia Waterways/Longwood University,9/19/16,Year 3,United States,VA,VA Beach,6073,164,17,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,52.1,100,4:07 PM,4:11 PM,4:30 PM,Fall,Summer,N/A,"100% Cloud, SE 10-15",2,no,yes,2,pc foam,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,9/19/16,Year 3,United States,VA,VA Beach,6074,164,18,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,52.1,100,4:12 PM,4:14 PM,4:30 PM,Fall,Summer,N/A,"100% Cloud, SE 10-15",2,no,no,2,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,9/19/16,Year 3,United States,VA,VA Beach,6075,164,19,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,51.2,100,4:14 PM,4:15 PM,4:30 PM,Fall,Summer,N/A,"100% Cloud, SE 10-15",2,no,no,2,,Yes,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Clean Virginia Waterways/Longwood University,5/24/16,Year 3,United States,VA,VA Beach,6077,164,7,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,44.2,100,3:57 PM,3:59 PM,3:53 PM,Spring,Spring,N/A,"Sunny, 5-10% Clouds, 5-10 WNW",2,no,no,1,,Yes,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Clean Virginia Waterways/Longwood University,5/24/16,Year 3,United States,VA,VA Beach,6078,164,9,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,46.6,100,4:00 PM,4:01 PM,3:53 PM,Spring,Spring,N/A,"10% Clouds, 5-10 WNW",2,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,5/24/16,Year 3,United States,VA,VA Beach,6079,164,13,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,45.1,100,4:04 PM,4:05 PM,3:53 PM,Spring,Spring,N/A,"Sunny, 10% Clouds, WNW 5-10",2,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,5/24/16,Year 3,United States,VA,VA Beach,6080,164,14,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,45.1,100,4:06 PM,4:07 PM,3:53 PM,Spring,Spring,N/A,"Sunny, 10% Clouds, WNW 5-10",2,no,no,1,Balloons- FW/R,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,4/27/16,Year 3,United States,VA,VA Beach,6089,164,15,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,39.3,100,4:59 PM,5:00 PM,5:43 PM,Spring,Spring,N/A,"100% Cloud, NE 10-15",2,no,no,1,,Yes,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Clean Virginia Waterways/Longwood University,4/27/16,Year 3,United States,VA,VA Beach,6090,164,9,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,32.6,100,5:01 PM,5:04 PM,5:43 PM,Spring,Spring,N/A,"100% Cloud, NE 10-15",2,no,no,1,,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,4/27/16,Year 3,United States,VA,VA Beach,6145,164,8,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,32.6,100,5:02 PM,5:04 PM,5:43 PM,Spring,Spring,N/A,"NE 10-15, 100% Clouds",1,no,no,1,,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,4/27/16,Year 3,United States,VA,VA Beach,6146,164,5,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,37.2,100,4:59 PM,5:00 PM,5:43 PM,Spring,Spring,N/A,"NE 10-15, 100% Cloud",1,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,2/3/16,Year 2,United States,VA,VA Beach,6147,164,3,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,46.6,100,8:45 AM,8:47 AM,9:18 AM,Winter,Winter,N/A,"S 10-15, 80% Clouds",2,no,no,1,,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Clean Virginia Waterways/Longwood University,2/3/16,Year 2,United States,VA,VA Beach,6148,164,8,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,47,100,8:48 AM,8:52 AM,9:18 AM,Winter,Winter,N/A,S 10-15,3,yes,yes,1,"Toy, pc, latex balloon
Debris behind back barrier: Toy, pc latex balloon",Yes,7,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,10,
Standing-Stock,Clean Virginia Waterways/Longwood University,2/3/16,Year 2,United States,VA,VA Beach,6149,164,13,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,47.2,100,8:54 AM,9:00 AM,9:18 AM,Winter,Winter,N/A,"S 10-15, 20% Clouds",3,no,no,1,,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Clean Virginia Waterways/Longwood University,2/3/16,Year 2,United States,VA,VA Beach,6150,164,19,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,41.1,100,9:06 AM,9:08 AM,9:18 AM,Winter,Winter,N/A,"S 10-15, 30% Clouds",3,no,yes,1,Debris behind back barrier: bag,Yes,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,4/10/17,Year 5,United States,CA,Marin,6158,14,7,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,20,100,3:45 PM,4:20 PM,,Spring,Spring,Heavy Rain and Wind,"Partly Cloudy, Mild Wind",3,no,yes,2,,Yes,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,4/10/17,Year 5,United States,CA,Marin,6159,14,12,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,22.4,100,3:45 PM,4:20 PM,,Spring,Spring,Heavy Rain and Wind,"Partly Cloudy, Mild Wind",3,no,yes,2,,No,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,4/10/17,Year 5,United States,CA,Marin,6160,14,14,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,22.4,100,3:45 PM,4:20 PM,,Spring,Spring,Heavy Rain and Wind,"Partly Cloudy, Mild Wind",3,no,yes,2,,No,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,4/10/17,Year 5,United States,CA,Marin,6162,14,19,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,23.7,100,3:45 PM,4:20 PM,,Spring,Spring,Heavy Rain and Wind,"Partly Cloudy, Mild Wind",3,no,yes,2,,No,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,PugetSound Corps - WA DNR,7/20/17,Year 1,United States,WA,Skagit,6167,320,3,Padilla Bay National Estuarine Research Reserve,48.49704,-122.55695,48.49628,-122.55611,,38.404,100,8:52 AM,8:59 AM,7:08 AM,Summer,summer,none,overcast; wind 4 MPH south,4,no,no,2,,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"unclassified: asphalt-1, terracota-2"
Standing-Stock,PugetSound Corps - WA DNR,7/20/17,Year 1,United States,WA,Skagit,6168,320,5,Padilla Bay National Estuarine Research Reserve,48.49704,-122.55695,48.49628,-122.55611,,39.014,100,9:13 AM,9:21 AM,7:08 AM,Summer,summer,none,overcast; wind 4 MPH south,4,no,no,2,,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,"unclassified: asphalt-7, terracota-3"
Standing-Stock,PugetSound Corps - WA DNR,7/20/17,Year 1,United States,WA,Skagit,6169,320,6,Padilla Bay National Estuarine Research Reserve,48.49704,-122.55695,48.49628,-122.55611,,38.404,100,9:00 AM,9:10 AM,7:08 AM,Summer,summer,none,overcast; wind 4 MPH south,4,no,yes,2,,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,glass other: plexiglass-1
Standing-Stock,PugetSound Corps - WA DNR,7/20/17,Year 1,United States,WA,Skagit,6170,320,7,Padilla Bay National Estuarine Research Reserve,48.49704,-122.55695,48.49628,-122.55611,,39.014,100,9:23 AM,9:28 AM,7:08 AM,Summer,summer,none,overcast; wind 4 MPH south,4,no,no,2,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"unclassified: asphalt-1, terracota-1"
Standing-Stock,Clean Virginia Waterways/Longwood University,1/5/16,Year 2,United States,VA,VA Beach,6171,164,2,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,39.9,100,9:26 AM,9:28 AM,10:07 AM,Winter,Winter,"NW 20-30, 1/4/16","N 15-20, 90% Clouds, COLD",2,no,no,1,,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Clean Virginia Waterways/Longwood University,1/5/16,Year 2,United States,VA,VA Beach,6172,164,10,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,30.2,100,9:31 AM,9:33 AM,10:07 AM,Winter,Winter,"NW Winds 20-30, 1/4/16","N 15-20, 90% Clouds, 25°",2,no,no,1,,Yes,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
Standing-Stock,Clean Virginia Waterways/Longwood University,1/5/16,Year 2,United States,VA,VA Beach,6173,164,17,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,33.8,100,9:37 AM,9:39 AM,10:07 AM,Winter,Winter,"NNW 20-30, High Winds, 1/4/16","N 15-20, 25°, 90% Clouds",1,no,no,1,"Balloons- foil 1 bunch
Other- mesh",Yes,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Clean Virginia Waterways/Longwood University,1/5/16,Year 2,United States,VA,VA Beach,6174,164,18,Back Bay Natl Wildlife Refuge (SS),36.67534,-75.91386,36.67615,-75.91434,,33.8,100,9:37 AM,9:39 AM,10:07 AM,Winter,Winter,"High Winds, 1/4/16","N 15-20, 25°",1,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Clean Virginia Waterways/Longwood University,6/12/16,Year 3,United States,VA,Northampton,6175,168,1,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,58.2,100,8:53 AM,8:56 AM,9:00 AM,Summer,Spring,N/A,"W 5-10, Clear",2,no,no,1,"Beach Ball- 1
Shotgun Shell 1",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,6/12/16,Year 3,United States,VA,Northampton,6176,168,7,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,52.4,100,8:52 AM,8:54 AM,9:00 AM,Summer,Spring,N/A,"W 5-10, Clear",2,yes,no,1,,Yes,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,Foam takeout 1 metal bolts 2 (likely attached to larger debris)
Standing-Stock,Clean Virginia Waterways/Longwood University,6/12/16,Year 3,United States,VA,Northampton,6177,168,14,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,50.6,100,8:54 AM,8:58 AM,9:00 AM,Summer,Spring,N/A,"W 5-10, Clear",2,yes,yes,1,wood in dune,Yes,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,
Standing-Stock,Clean Virginia Waterways/Longwood University,6/12/16,Year 3,United States,VA,Northampton,6178,168,20,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,50.6,100,8:59 AM,9:02 AM,9:00 AM,Summer,Spring,N/A,"W 5-10, Clear",2,no,yes,1,"Rope
Cup holder from boat?",Yes,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Balloons- FNR
Standing-Stock,Clean Virginia Waterways/Longwood University,5/12/16,Year 3,United States,VA,Northampton,6179,168,1,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,66.8,100,7:37 AM,7:40 AM,8:00 AM,Spring,Spring,Lots of Rain,"Light breeze, 100% Clouds",3,no,yes,1,"Wood
Shotgun Shell",Yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Rubber other, Latex balloon No ribbon"
Standing-Stock,Clean Virginia Waterways/Longwood University,5/12/16,Year 3,United States,VA,Northampton,6180,168,7,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,63.1,100,7:41 AM,7:45 AM,8:00 AM,Spring,Spring,Lots of rain,"100% Cloud, Light breeze",3,yes,yes,1,"Foam 
Rope Nylon",Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Behind back barrier: foam, rope nylon"
Standing-Stock,Clean Virginia Waterways/Longwood University,5/12/16,Year 3,United States,VA,Northampton,6181,168,12,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,61,100,7:46 AM,7:49 AM,8:00 AM,Spring,Spring,Lots of rain,"100% Cloud, Light breeze NW",3,no,yes,1,,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Behind back barrier: rope, bottle cap, foam, straw"
Standing-Stock,Clean Virginia Waterways/Longwood University,5/12/16,Year 3,United States,VA,Northampton,6182,168,16,Fisherman Island NWR (SS),37.09377,-75.98032,37.0948,-75.98043,,58.2,100,7:50 AM,7:52 AM,8:00 AM,Spring,Spring,Lots of rain,"100% Cloud, Light breeze",3,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,9/28/16,Year 3,United States,VA,Accomack,6185,170,3,Chincoteague NWR (SS),37.97725,-75.28195,37.97566,-75.2831,,51.5,100,12:23 PM,12:30 PM,12:25 PM,Fall,Fall,N/A,"97% Cloudy, NE 10-12",3,no,no,2,"Barrier and rackline are questionable
Ribbon 1
Toothpick flosser 1
1 pc balloon",Yes,10,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
Standing-Stock,Clean Virginia Waterways/Longwood University,9/28/16,Year 3,United States,VA,Accomack,6186,170,8,Chincoteague NWR (SS),37.97725,-75.28195,37.97566,-75.2831,,51.8,100,12:33 PM,12:38 PM,12:25 PM,Fall,Fall,N/A,"NE 10-12, 90% Clouds",3,no,yes,2,food wrapper,Yes,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,flip flop has goose neck barnacles
Standing-Stock,Clean Virginia Waterways/Longwood University,9/28/16,Year 3,United States,VA,Accomack,6187,170,11,Chincoteague NWR (SS),37.97725,-75.28195,37.97566,-75.2831,,55.2,100,12:41 PM,12:45 PM,12:25 PM,Fall,Fall,N/A,"NE 10-12, 95%-80% Clouds",3,no,no,2,"Plastic Toy 1
Wad 1
Ribbon 3",Yes,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,
Standing-Stock,Clean Virginia Waterways/Longwood University,9/28/16,Year 3,United States,VA,Accomack,6188,170,15,Chincoteague NWR (SS),37.97725,-75.28195,37.97566,-75.2831,,54.9,100,12:46 PM,12:49 PM,12:25 PM,Fall,Fall,N/A,"NE 10-12, 90% Clouds",3,yes,no,2,Ribbon 1,Yes,10,3,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,13,"Other: medical tape, not sure of material"
Standing-Stock,Clean Virginia Waterways/Longwood University,11/5/15,Year 2,United States,VA,Hampton,6190,166,4,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,44.2,100,10:10 AM,10:13 AM,10:22 AM,Fall,Fall,N/A,"0-5NE, 100% Clouds",3,no,yes,1,,Yes,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,Clean Virginia Waterways/Longwood University,11/5/15,Year 2,United States,VA,Hampton,6191,166,13,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,52.4,100,10:15 AM,10:22 AM,10:22 AM,Fall,Fall,N/A,"NE 0-5, drizzle, 90% clouds",3,yes,no,1,"plastic mesh 1
lid 1",Yes,13,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,18,"plastic: plastic mesh, lid"
Standing-Stock,Clean Virginia Waterways/Longwood University,11/5/15,Year 2,United States,VA,Hampton,6192,166,14,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,55.2,100,10:23 AM,10:29 AM,10:22 AM,Fall,Fall,N/A,"0-5 NE, 100% clouds, drizzle",3,yes,no,1,"crab pot ring 
wad",Yes,13,1,4,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,
Standing-Stock,Clean Virginia Waterways/Longwood University,11/5/15,Year 2,United States,VA,Hampton,6193,166,18,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,57.3,100,10:30 AM,10:37 AM,10:22 AM,Fall,Fall,N/A,"0-5NW, 100% Clouds, drizzle",3,yes,no,1,wad 1,Yes,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,
Standing-Stock,Clean Virginia Waterways/Longwood University,12/4/15,Year 2,United States,VA,Hampton,6217,166,5,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,42.4,100,9:40 AM,9:41 AM,9:40 AM,Winter,Fall,N/A,"N 10-15, Clear",3,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Clean Virginia Waterways/Longwood University,12/4/15,Year 2,United States,VA,Hampton,6218,166,9,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,37.5,100,9:42 AM,9:45 AM,9:40 AM,Winter,Fall,N/A,NNE 10-15,3,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Clean Virginia Waterways/Longwood University,12/4/15,Year 2,United States,VA,Hampton,6219,166,16,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,50.9,100,9:51 AM,9:53 AM,9:40,Winter,Fall,N/A,"N 10-15, Clear",3,no,no,1,,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Clean Virginia Waterways/Longwood University,12/4/15,Year 2,United States,VA,Hampton,6220,166,19,Grandview Nature Preserve (SS),37.09046,-76.27184,37.09127,-76.27232,,50.6,100,9:54 AM,9:57 AM,9:40 AM,Winter,Fall,N/A,"N 10-15, Clear",3,no,yes,1,"bottle
foam cup

shotgun shell 3",Yes,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,cup was a foam plate ballon was latex with ribbon
