Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Date of Previous Survey,Days since last survey,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Plastic - Flux,Hard Plastic Fragments,Hard Plastic Fragments - Flux,Foamed Plastic Fragments,Foamed Plastic Fragments - Flux,Filmed Plastic Fragments,Filmed Plastic Fragments - Flux,Food Wrappers,Food Wrappers - Flux,Plastic Beverage Bottles,Plastic Beverage Bottles - Flux,Other Jugs/Containers,Other Jugs/Containers - Flux,Bottle/Container Caps,Bottle/Container Caps - Flux,Cigar Tips,Cigar Tips - Flux,Cigarettes,Cigarettes - Flux,Disposable Cigarette Lighters,Disposable Cigarette Lighters - Flux,6-Pack Rings,6-Pack Rings - Flux,Bags,Bags - Flux,Plastic Rope/Net,Plastic Rope/Net - Flux,Buoys & Floats,Buoys & Floats - Flux,Fishing Lures & Line,Fishing Lures & Line - Flux,Cups,Cups - Flux,Plastic Utensils,Plastic Utensils - Flux,Straws,Straws - Flux,Balloons Mylar,Balloons Mylar - Flux,Personal Care Products,Personal Care Products - Flux,Plastic Other,Plastic Other - Flux,Metal,Metal - Flux,Aluminum/Tin Cans,Aluminum/Tin Cans - Flux,Aerosol Cans,Aerosol Cans - Flux,Metal Fragments,Metal Fragments - Flux,Metal Other,Metal Other - Flux,Glass,Glass - Flux,Glass Beverage Bottles,Glass Beverage Bottles - Flux,Jars,Jars - Flux,Glass Fragments,Glass Fragments - Flux,Glass Other,Glass Other - Flux,Rubber,Rubber - Flux,Flip Flops,Flip Flops - Flux,Rubber Gloves,Rubber Gloves - Flux,Tires,Tires - Flux,Balloons Latex,Balloons Latex - Flux,Rubber Fragments,Rubber Fragments - Flux,Rubber Other,Rubber Other - Flux,Processed Lumber,Processed Lumber - Flux,Cardboard Cartons,Cardboard Cartons - Flux,Paper and Cardboard,Paper and Cardboard - Flux,Paper Bags,Paper Bags - Flux,Lumber/Building Material,Lumber/Building Material - Flux,Processed Lumber Other,Processed Lumber Other - Flux,Cloth/Fabric,Cloth/Fabric - Flux,Clothing & Shoes,Clothing & Shoes - Flux,Gloves (non-rubber),Gloves (non-rubber) - Flux,Towels/Rags,Towels/Rags - Flux,Rope/Net Pieces (non-nylon),Rope/Net Pieces (non-nylon) - Flux,Fabric Pieces,Fabric Pieces - Flux,Cloth/Fabric Other,Cloth/Fabric Other - Flux,Unclassified,Unclassified - Flux,Total Debris,Total Debris - Flux,Debris Description,UniqueId,TotalArea
Accumulation,Hawai'i Wildlife Fund,03-03-2018,Year 2,United States,HI,Hawai'i,9372,264,Kamilo Point (Kamilo Pae Kanaka),18.97475,-155.5991,18.975022,-155.599105,,10.0,100.0,10:30 AM,12:30 PM,11:06 AM,Spring,spring,01-30-2018,32,None,cloudy,6,yes,yes,2.0,,Yes,2214,0.0691875,1173,0.03665625,0,0,0,0,0,0,0,0,0,0,256,0.008,0,0,0,0,0,0,0,0,0,0,463,0.01446875,0,0,0,0,0,0,0,0,0,0,0,0,1,3.125E-5,321,0.01003125,0,0,0,0,0,0,0,0,0,0,3,9.375E-5,2,6.25E-5,1,3.125E-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0.06928125,Other plastics include:  (236)Oyster spacers (91) Hagfish traps  Hard plastic fragments include:   (1) fragment blue crate (1) fragment black piping (1) Grey rectangular object (maybe part of an appliance),9372_03-03-2018,1000.0
Accumulation,California Coast National Monument Task Force,12-20-2018,Year 6,United States,CA,Sonoma,9373,40,Blackpoint Beach,38.69054860000001,-123.4355847,38.6892339,-123.4329388,,15.85,898.0,02:00 PM,03:00 PM,03:30 PM,Winter,winter,11-21-2018,29,High surf advisory for last 5 days,"100% overcast, light breeze, 4.7 wind speed",1,no,no,1.0,"Survey had more styrofoam pieces than seen in a long time as well as food wrappers, bottle caps, straws and other detritus that probably was result of rivers emptying into ocean.",No,62,0.00015020627925237,7,1.6958773463977E-5,25,6.0567048085633E-5,5,1.2113409617127E-5,7,1.6958773463977E-5,0,0,0,0,6,1.4536091540552E-5,0,0,0,0,0,0,0,0,3,7.268045770276E-6,1,2.4226819234253E-6,1,2.4226819234253E-6,1,2.4226819234253E-6,2,4.8453638468506E-6,1,2.4226819234253E-6,3,7.268045770276E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.00015020627925237,,9373_12-20-2018,14233.3
Accumulation,Manatee Protection Prog.,01-02-2019,Year 2,United States,FL,Volusia,9374,277,Rose Bay/Spruce Creek Park,29.102087,-80.973691,29.101932,-80.972658,2.0,5.692,100.0,10:21 AM,10:58 AM,11:32 AM,Winter,Winter,12-03-2018,30,None,"Sunny, 73 degrees, 0% precipitation, 23% cloud cover, 82% humidity, 5 mph winds",1,yes,yes,2.0,,Yes,71,0.0041578824080581,4,0.00023424689622862,2,0.00011712344811431,29,0.0016982899976575,17,0.00099554930897166,4,0.00023424689622862,0,0,6,0.00035137034434294,0,0,2,0.00011712344811431,0,0,0,0,5,0.00029280862028578,0,0,0,0,1,5.8561724057156E-5,1,5.8561724057156E-5,0,0,0,0,0,0,0,0,0,0,5,0.00029280862028578,5,0.00029280862028578,0,0,0,0,0,0,4,0.00023424689622862,3,0.00017568517217147,0,0,1,5.8561724057156E-5,0,0,2,0.00011712344811431,1,5.8561724057156E-5,0,0,0,0,0.0,0,1,5.8561724057156E-5,0,0,13,0.00076130241274303,1,5.8561724057156E-5,0,0,0,0,12,0.00070274068868587,0,0,1,5.8561724057156E-5,0,0,0,0,0,0,1,5.8561724057156E-5,0,0,0,0,0,0,96,0.005621925509487,,9374_01-02-2019,569.2
Accumulation,California Coast National Monument Task Force,12-29-2018,Year 6,United States,CA,Sonoma,9375,41,Walk On Beach,38.735105,-123.49091499999999,38.731897,-123.48961399999999,,36.0,300.0,11:00 AM,11:30 AM,11.11 AM,Winter,Winter,11-19-2018,40,Hhigh surf,Sunny,1,no,no,1.0,"many rock formation out of snad due to storm activity.
No debris found.",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,2.3148148148148E-6,0,0,0,0,0,0,1,2.3148148148148E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3148148148148E-6,,9375_12-29-2018,10800.0
Accumulation,Humboldt State Marine Debirs Program,08-25-2018,Year 6,United States,CA,Humboldt,9378,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,40.0,340.0,12:45 PM,01:26 PM,,Summer,Summer,04-21-2018,126,None,Clear/Sunny,1,no,yes,2.0,,No,10,5.8356676003735E-6,3,1.750700280112E-6,0,0,3,1.750700280112E-6,0,0,1,5.8356676003735E-7,0,0,0,0,0,0,1,5.8356676003735E-7,0,0,0,0,0,0,2,1.1671335200747E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8356676003735E-7,0,0,0,0,0,0,0.0,0,1,5.8356676003735E-7,0,0,6,3.5014005602241E-6,0,0,1,5.8356676003735E-7,0,0,5,2.9178338001867E-6,0,0,1,5.8356676003735E-7,0,0,0,0,0,0,0,0,0,0,1,5.8356676003735E-7,0,0,18,1.0504201680672E-5,,9378_08-25-2018,13600.0
Accumulation,Humboldt State Marine Debirs Program,08-26-2018,Year 6,United States,CA,Humboldt,9379,26,North Jetty,40.764628,-124.232386,40.769469,-124.22746699999999,,40.0,698.71,12:45 PM,01:26 PM,,Summer,Summer,04-22-2018,126,none,Clear/Sunny,1,no,yes,2.0,,No,10,2.8397002821299E-6,3,8.5191008463897E-7,0,0,3,8.5191008463897E-7,0,0,1,2.8397002821299E-7,0,0,0,0,0,0,1,2.8397002821299E-7,0,0,0,0,0,0,2,5.6794005642598E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8397002821299E-7,0,0,0,0,0,0,0.0,0,1,2.8397002821299E-7,0,0,6,1.7038201692779E-6,0,0,1,2.8397002821299E-7,0,0,5,1.419850141065E-6,0,0,1,2.8397002821299E-7,0,0,0,0,0,0,0,0,0,0,1,2.8397002821299E-7,0,0,18,5.1114605078338E-6,,9379_08-26-2018,27948.4
Accumulation,Humboldt State Marine Debirs Program,09-22-2018,Year 6,United States,CA,Humboldt,9380,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,50.0,340.0,03:15 PM,04:11 PM,,Fall,Fall,08-25-2018,28,none,Partly Cloudy,10,no,yes,2.0,,No,40,8.4033613445378E-5,8,1.6806722689076E-5,4,8.4033613445378E-6,0,0,3,6.3025210084034E-6,0,0,1,2.1008403361345E-6,4,8.4033613445378E-6,0,0,4,8.4033613445378E-6,0,0,0,0,0,0,6,1.2605042016807E-5,0,0,9,1.890756302521E-5,0,0,0,0,0,0,0,0,0,0,1,2.1008403361345E-6,1,2.1008403361345E-6,0,0,1,2.1008403361345E-6,0,0,0,0,5,1.0504201680672E-5,0,0,0,0,3,6.3025210084034E-6,2,4.2016806722689E-6,1,2.1008403361345E-6,0,0,0,0,0,0,0.0,0,1,2.1008403361345E-6,0,0,16,3.3613445378151E-5,2,4.2016806722689E-6,6,1.2605042016807E-5,1,2.1008403361345E-6,7,1.4705882352941E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.00013235294117647,,9380_09-22-2018,17000.0
Accumulation,Humboldt State Marine Debirs Program,09-23-2018,Year 6,United States,CA,Humboldt,9381,26,North Jetty,40.764628,-124.232386,40.769469,-124.22746699999999,,50.0,698.71,03:13 PM,04:26 PM,,Fall,Fall,08-26-2018,28,None,Partly Cloudy,5,no,yes,2.0,,No,227,0.00023206030705566,58,5.9292941890872E-5,22,2.2490426234469E-5,21,2.1468134132902E-5,16,1.6356673625068E-5,7,7.1560447109674E-6,0,0,17,1.7378965726635E-5,0,0,15,1.5334381523501E-5,1,1.0222921015668E-6,0,0,0,0,55,5.6226065586172E-5,0,0,2,2.0445842031335E-6,0,0,1,1.0222921015668E-6,4,4.0891684062671E-6,0,0,2,2.0445842031335E-6,6,6.1337526094006E-6,8,8.1783368125341E-6,7,7.1560447109674E-6,0,0,1,1.0222921015668E-6,0,0,2,2.0445842031335E-6,0,0,0,0,2,2.0445842031335E-6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,40,4.0891684062671E-5,0,0,17,1.7378965726635E-5,0,0,23,2.3512718336036E-5,0,0,11,1.1245213117234E-5,0,0,5,5.1114605078338E-6,0,0,1,1.0222921015668E-6,3,3.0668763047003E-6,2,2.0445842031335E-6,0,0,288,0.00029442012525123,,9381_09-23-2018,34935.5
Accumulation,Loggerhead Marinelife Center,01-10-2019,Year 2,United States,FL,Palm Beach County,9382,1115,Juno Beach Access 20,26.892409999999998,-80.05675,26.8915,-80.05656,25.0,13.0,100.0,10:30 AM,12:30 PM,05:30 PM,Winter,Winter,12-12-2018,29,"No storm activity, calm water",Water: Calm. Wind: 12 mph. % Cloud Coverage: 10%.,4,no,yes,2.0,Routine cleaning of the Juno Beach area.  There were no issues. The largest item found was half of a fishing rod.,Yes,2092,0.055490716180371,643,0.017055702917772,1177,0.031220159151194,123,0.003262599469496,10,0.00026525198938992,0,0,0,0,16,0.00042440318302387,1,2.6525198938992E-5,82,0.0021750663129973,0,0,0,0,4,0.00010610079575597,9,0.00023872679045093,0,0,1,2.6525198938992E-5,0,0,1,2.6525198938992E-5,23,0.00061007957559682,0,0,2,5.3050397877984E-5,0,0,5,0.00013262599469496,1,2.6525198938992E-5,0,0,4,0.00010610079575597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,24,0.00063660477453581,0,0,0,0,1,2.6525198938992E-5,0,0,23,0.00061007957559682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6525198938992E-5,2122,0.056286472148541,"There were many pieces of plastic, lollipop sticks, cigarettes, and straws/stirrers found in this clean-up. The largest object found was half of a fishing rod.",9382_01-10-2019,1300.0
Accumulation,Humboldt State Marine Debirs Program,10-21-2018,Year 6,United States,CA,Humboldt,9383,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,50.0,340.0,02:10 PM,03:34 PM,,Fall,Fall,09-22-2018,29,None,Overcast,3,no,yes,2.0,,No,25,5.0709939148073E-5,11,2.2312373225152E-5,2,4.0567951318458E-6,6,1.2170385395538E-5,0,0,0,0,0,0,2,4.0567951318458E-6,0,0,0,0,0,0,0,0,0,0,1,2.0283975659229E-6,0,0,2,4.0567951318458E-6,0,0,0,0,1,2.0283975659229E-6,0,0,0,0,0,0,864,0.0017525354969574,0,0,0,0,0,0,864,0.0017525354969574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,139,0.00028194726166329,0,0,135,0.00027383367139959,0,0,4,8.1135902636917E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0.0020851926977688,,9383_10-21-2018,17000.0
Accumulation,Humboldt State Marine Debirs Program,10-20-2018,Year 6,United States,CA,Humboldt,9384,26,North Jetty,40.764628,-124.232386,40.769469,-124.22746699999999,,50.0,698.71,02:20 PM,03:40 PM,,Fall,Fall,09-23-2018,27,None,Partly Cloudy,10,no,yes,2.0,,No,179,0.00018976770418713,77,8.1631917443628E-5,17,1.8022631123918E-5,10,1.0601547719952E-5,4,4.2406190879807E-6,2,2.1203095439903E-6,1,1.0601547719952E-6,4,4.2406190879807E-6,0,0,5,5.3007738599758E-6,1,1.0601547719952E-6,0,0,4,4.2406190879807E-6,38,4.0285881335816E-5,0,0,4,4.2406190879807E-6,2,2.1203095439903E-6,0,0,5,5.3007738599758E-6,1,1.0601547719952E-6,2,2.1203095439903E-6,2,2.1203095439903E-6,5,5.3007738599758E-6,3,3.1804643159855E-6,0,0,1,1.0601547719952E-6,1,1.0601547719952E-6,3,3.1804643159855E-6,3,3.1804643159855E-6,0,0,0,0,0,0,4,4.2406190879807E-6,0,0,0,0,0,0,0.0,0,3,3.1804643159855E-6,1,1.0601547719952E-6,14,1.4842166807932E-5,0,0,14,1.4842166807932E-5,0,0,0,0,0,0,2,2.1203095439903E-6,0,0,0,0,0,0,2,2.1203095439903E-6,0,0,0,0,0,0,207,0.000219452037803,,9384_10-20-2018,34935.5
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Monterey,9386,1152,Del Monte- Short,36.601886,-121.8895595,36.601377,-121.88005,1.0,47.5,800.0,12:30 PM,02:00 PM,10:00 AM,Winter,Winter,01-13-2019,0,"Rainy, high winds and surf","Sunny, partly cloudy",5,no,no,2.0,1.04 lbs of trash picked up total,No,17,N/a,4,N/a,0,N/a,9,N/a,1,N/a,0,N/a,1,N/a,0,N/a,2,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,3,N/a,0,N/a,2,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,2,N/a,0,N/a,3,N/a,0,N/a,1,N/a,0,N/a,2,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,25,N/a,,9386_01-13-2019,38000.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Santa Cruz,9387,1143,"Main Beach, Short",36.962532,-122.023154,36.9633342,-122.0141125,5.0,120.0,820.0,11:30 AM,01:00 PM,10:00 AM,Winter,Winter,01-13-2019,0,"Rainy, high winds and surf",Partly cloudy,5,yes,no,2.0,16lbs trash picked up,No,389,N/a,138,N/a,61,N/a,48,N/a,32,N/a,4,N/a,0,N/a,37,N/a,0,N/a,34,N/a,3,N/a,0,N/a,2,N/a,1,N/a,0,N/a,5,N/a,0,N/a,5,N/a,12,N/a,0,N/a,4,N/a,3,N/a,16,N/a,9,N/a,0,N/a,4,N/a,3,N/a,9,N/a,2,N/a,0,N/a,6,N/a,1,N/a,15,N/a,1,N/a,1,N/a,0,N/a,8.0,N/a,4,N/a,1,N/a,46,N/a,5,N/a,34,N/a,2,N/a,5,N/a,0,N/a,16,N/a,7,N/a,0,N/a,0,N/a,1,N/a,8,N/a,0,N/a,11,N/a,502,N/a,"Unclassifiable objects include candle, cork, nylon strap, tar, metal utensils",9387_01-13-2019,98400.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Santa Cruz,9388,1147,Seabright Beach,36.9611988,-122.0031101,36.963118,-122.011889,3.0,112.65,788.0,01:00 PM,02:00 PM,10:00 AM,Winter,Winter,01-13-2019,0,"Rainy, high winds and surf","Sunny, partly cloudy",4,yes,no,2.0,"2.705 kg trash picked up

- 2 hypodermic needles
-generally clean beach
- encountered another person cleaning up beach",No,159,N/a,84,N/a,26,N/a,22,N/a,4,N/a,0,N/a,0,N/a,10,N/a,0,N/a,6,N/a,0,N/a,0,N/a,2,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,4,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,1,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,1,N/a,0,N/a,5,N/a,0,N/a,2,N/a,0,N/a,3,N/a,0,N/a,7,N/a,3,N/a,0,N/a,0,N/a,0,N/a,4,N/a,0,N/a,1,N/a,174,N/a,Unclassified object includes an electronic device,9388_01-13-2019,88768.20000000001
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Monterey,9389,1154,Zmudowski Beach South,36.835505,-121.802252,36.828143,-121.79920800000001,2.0,65.0,643.0,11:47 AM,12:45 PM,10:00 AM,Winter,Winter,01-13-2019,0,High winds. Rained days before.,Cloudy. 58 degrees. Wind =12 mph.,8,yes,no,2.0,8 lbs of trash collected. Not a lot of people. Debris mostly located at high tide line.  Snowy plovers.,No,478,N/a,286,N/a,52,N/a,26,N/a,2,N/a,1,N/a,0,N/a,70,N/a,1,N/a,0,N/a,2,N/a,1,N/a,4,N/a,15,N/a,3,N/a,1,N/a,0,N/a,4,N/a,7,N/a,2,N/a,0,N/a,1,N/a,8,N/a,0,N/a,0,N/a,8,N/a,0,N/a,8,N/a,0,N/a,0,N/a,8,N/a,0,N/a,5,N/a,0,N/a,0,N/a,2,N/a,2.0,N/a,1,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,13,N/a,0,N/a,0,N/a,0,N/a,12,N/a,1,N/a,0,N/a,6,N/a,519,N/a,"Unclassified items include drywall, surfboard, candle, and a wetsuit",9389_01-13-2019,41795.0
Accumulation,Neah-Kah-NieHS/CoastWatch,01-14-2019,Year 4,United States,OR,Tillamook,9390,186,"Manhattan Beach, Rockaway",45.640436,-123.94216599999999,45.639444,-123.942222,,52.0,100.0,12:30 PM,01:30 PM,12:55,Winter,Winter,11-19-2018,56,"None, Recent High Surf Warning",Partly Cloudy,12,no,no,1.0,,Yes,365,0.0012534340659341,318,0.001092032967033,25,8.5851648351648E-5,5,1.717032967033E-5,2,6.8681318681319E-6,0,0,0,0,2,6.8681318681319E-6,1,3.4340659340659E-6,1,3.4340659340659E-6,0,0,0,0,0,0,8,2.7472527472527E-5,0,0,3,1.0302197802198E-5,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4340659340659E-6,0,0,0,0,0,0,1,3.4340659340659E-6,0,0,0,0,0,0,0,0,0,0,1,3.4340659340659E-6,0,0,0,0,0,0,,,0,0,1,3.4340659340659E-6,5,1.717032967033E-5,0,0,1,3.4340659340659E-6,0,0,4,1.3736263736264E-5,0,0,3,1.0302197802198E-5,0,0,0,0,0,0,3,1.0302197802198E-5,0,0,0,0,4,1.3736263736264E-5,379,0.001301510989011,Lots of debris despite a narrow beach today due to recent high surf. Attached photos are of industrial vehicle tracks. It is presumed that these belong to equipment being utilized for bridge/ creek structure construction however it is not confirmed.,9390_01-14-2019,5200.0
Accumulation,Hawai'i Wildlife Fund,01-19-2019,Year 3,United States,HI,Hawai'i,9392,264,Kamilo Point (Kamilo Pae Kanaka),18.97475,-155.5991,18.975022,-155.599105,,10.0,100.0,10:00 AM,12:00 PM,09:33 AM,Winter,winter,12-14-2018,36,None,"Sunny, windy",6,yes,yes,2.0,See before and after photos for 1/19/2019 cleanup,Yes,1787,0.049638888888889,911,0.025305555555556,1,2.7777777777778E-5,0,0,1,2.7777777777778E-5,2,5.5555555555556E-5,60,0.0016666666666667,139,0.0038611111111111,0,0,0,0,1,2.7777777777778E-5,0,0,0,0,596,0.016555555555556,0,0,4,0.00011111111111111,0,0,1,2.7777777777778E-5,0,0,0,0,2,5.5555555555556E-5,69,0.0019166666666667,0,0,0,0,0,0,0,0,0,0,5,0.00013888888888889,0,0,0,0,5,0.00013888888888889,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,5.5555555555556E-5,0,0,2,5.5555555555556E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,0.049833333333333,Plastic food wrapper - coffee mate Plastic other category includes (1) pen; (41) Hagfish traps; (20) oyster spaces; (1) bucket lid; (1) large crate; (1) jug/container (2) soft plastic; (2) package strapping Paper and cardboard includes 1 Panasonic battery package Personal care products includes 1 Colgate toothbrush,9392_01-19-2019,1000.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Santa Cruz,9393,1144,"Waddell Beach, Short",37.096787899999995,-122.2796315,37.0900898,-122.2751183,2.0,47.0,804.0,11:00 AM,01:30 PM,10:00 AM,Winter,Winter,01-13-2019,0,Rained 1/11/18,"Windy, partly cloudy",4,no,no,2.0,1.73 lbs of trash collected,No,69,N/a,39,N/a,2,N/a,3,N/a,1,N/a,1,N/a,0,N/a,18,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,0,N/a,0,N/a,2,N/a,0,N/a,2,N/a,0,N/a,0,N/a,0,N/a,2,N/a,2,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,74,N/a,,9393_01-13-2019,37788.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Santa Cruz,9394,1149,"Sunset Beach, Short",36.895603,-121.83832,36.8906844,-121.8348679,0.0,30.5,676.0,11:20 AM,1:50 PM,10:00 AM,Winter,Winter,01-13-2019,0,"Rained the previous couple of days, and high surf","Breezy, sunndy",4,no,yes,2.0,17.5 lbs of trash collected,No,84,N/a,23,N/a,10,N/a,15,N/a,7,N/a,0,N/a,1,N/a,11,N/a,0,N/a,3,N/a,0,N/a,0,N/a,1,N/a,1,N/a,0,N/a,4,N/a,0,N/a,0,N/a,3,N/a,0,N/a,1,N/a,4,N/a,10,N/a,6,N/a,0,N/a,2,N/a,2,N/a,23,N/a,13,N/a,0,N/a,10,N/a,0,N/a,6,N/a,0,N/a,0,N/a,0,N/a,2.0,N/a,3,N/a,1,N/a,3,N/a,0,N/a,0,N/a,0,N/a,3,N/a,0,N/a,5,N/a,0,N/a,0,N/a,0,N/a,0,N/a,5,N/a,0,N/a,2,N/a,133,N/a,"Other/ unclassified items included a shoe sole, kids plastic toys, clumps of plastic micro-beads, plastic twist tie, and clumps of tar.",9394_01-13-2019,20618.0
Accumulation,Stranding Network Beach Survey Program,01-18-2019,Year 1,United States,CA,Santa Cruz,9395,1148,Live Oak Beach,36.957499,-121.98121,36.960213,-121.98651699999999,2.0,80.0,558.0,03:00 PM,04:30 PM,02:30 PM,Winter,Winter,01-18-2019,0,1/17/19,Sunny,2,yes,yes,2.0,"4.6 lbs of trash picked up
3 plastic syringes found. One with needle still attached",No,431,N/a,217,N/a,78,N/a,24,N/a,16,N/a,1,N/a,3,N/a,64,N/a,4,N/a,1,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,0,N/a,2,N/a,7,N/a,0,N/a,0,N/a,11,N/a,1,N/a,0,N/a,0,N/a,1,N/a,0,N/a,4,N/a,0,N/a,0,N/a,4,N/a,0,N/a,5,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,0,N/a,5,N/a,16,N/a,4,N/a,6,N/a,0,N/a,6,N/a,0,N/a,5,N/a,0,N/a,0,N/a,0,N/a,1,N/a,4,N/a,0,N/a,2,N/a,464,N/a,,9395_01-18-2019,44640.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Monterey,9396,1151,Seaside State Beach,36.611740999999995,-121.857722,36.617771000000005,-121.851854,1.0,71.0,304.0,12:00 PM,02:00 PM,10:00 AM,Winter,Winter,01-13-2019,0,1/11,Partly coudy,4,no,no,2.0,0.97 kg trash picked up38,No,114,N/a,38,N/a,22,N/a,12,N/a,9,N/a,1,N/a,0,N/a,6,N/a,13,N/a,2,N/a,0,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,0,N/a,5,N/a,0,N/a,0,N/a,3,N/a,5,N/a,0,N/a,0,N/a,5,N/a,0,N/a,72,N/a,0,N/a,0,N/a,72,N/a,0,N/a,5,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,4,N/a,1,N/a,5,N/a,0,N/a,2,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,10,N/a,211,N/a,Unclassified items included ceramic,9396_01-13-2019,21584.0
Accumulation,Stranding Network Beach Survey Program,01-13-2019,Year 1,United States,CA,Santa Cruz,9397,1145,Natural Bridges,36.950478600000004,-122.05650959999998,36.9501817,-122.0581635,2.0,103.0,126.0,11:30 AM,12:00 PM,10:00 AM,Winter,Winter,01-13-2019,0,1/11/19,partly cloudy,4,no,no,2.0,,No,34,N/a,11,N/a,10,N/a,0,N/a,0,N/a,0,N/a,0,N/a,4,N/a,1,N/a,1,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,2,N/a,3,N/a,1,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0.0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,1,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,37,N/a,,9397_01-13-2019,12978.0
